"wavelength";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10"
"200";-1,84063340063419;-0,642363383464305;-2,07922178003314;0,980117556435923;0,00877144104266181;-1,04668052576586;0,660037036535237;-0,841379688541203;-0,16759567352547;-0,134087643947238
"200.5";-1,06402730867531;-1,93579031367887;-1,67673372039005;-1,12891464377168;-0,86536267664113;-1,15128873997821;-0,456793745549188;-0,782072961975676;-0,239352269006902;0,0931584092284701
"201";-2,72173409073909;-1,91290694779452;-2,08625655121554;-0,862788655071349;-1,49385020801836;-1,53250369905163;-1,28535195306148;-1,07983351234278;-0,603925959671723;-0,334325911349669
"201.5";-2,7432290045101;-2,5901609683853;-2,21205329593636;-1,37384323473375;-1,55077057544536;-1,53078814386907;-1,16530606344569;-0,250528661663739;-0,462162589983868;-0,288652671291549
"202";-2,902144386012;-2,43852401415639;-2,26290927532744;-1,43325174931756;-2,11781771812108;-1,29057480445878;-0,436977519617168;-1,03327919108718;-0,0592431517813345;-0,30536690220595
"202.5";-3,24169936341691;-2,03823440065221;-2,16843982128917;-0,970477664287425;-1,46889341454302;-1,10909158706068;-0,918068694534165;-0,635797596962408;0,359126043264858;-0,368568810168468
"203";-2,77653027459969;-2,07954396122144;-2,09897641350618;-1,59391000854088;-1,50878649150782;-1,4378411219574;-0,721867199791992;-1,11556523143358;-0,0272158303928607;-0,348797238371342
"203.5";-2,72507680394737;-2,48887647528843;-2,58568800762938;-1,6967815513258;-1,67185988699174;-1,49652421583256;-1,02906334400672;-1,13581975030955;-1,03381665894016;-0,422722466138028
"204";-2,4880145208181;-2,66829633103914;-2,33567960144527;-2,01714625059167;-1,64899449701003;-1,56927156764396;-0,951501794062619;-0,809042228038674;-0,457776187023839;-0,302312680652277
"204.5";-2,50279967081136;-2,56823657030471;-2,43184323865925;-2,08993981966908;-1,79129775093499;-1,47061734737403;-1,33131849849709;-1,03191460416081;-0,455626603936785;-0,438306643319933
