"wavelength";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10"
"200";-0,601710820736906;-0,303144588704249;-0,54544118049138;0,974271924886603;0,00393868030653876;-0,296762269851392;0,320717704827618;-0,222117130026717;-0,0503139218029029;-0,0383107554134966
"200.5";-0,487862131442141;-0,591261549688111;-0,518150099008049;-0,388076536188272;-0,301940919972481;-0,341426079471592;-0,157678200051497;-0,227280721294878;-0,0768139502589545;0,0310528030761567
"201";-0,808355833305343;-0,679058199430076;-0,642716127916061;-0,379414536091183;-0,474087657257493;-0,447054754682507;-0,377046627474767;-0,315925544863305;-0,192394380271336;-0,109795044778216
"201.5";-0,80024183328766;-0,722701163053934;-0,62985572207755;-0,46164087188634;-0,449498717520393;-0,411502189212115;-0,320579384716832;-0,0838449336224028;-0,133921353226273;-0,0822606643749072
"202";-0,820046449847978;-0,726616213991772;-0,65439828667653;-0,493884131398194;-0,549369057878361;-0,392391244894734;-0,162626542470103;-0,293378532392727;-0,0213874194156442;-0,0948933816674797
"202.5";-0,825069830342813;-0,663487760628975;-0,611689653396098;-0,361444195265335;-0,417892863312381;-0,318887747861036;-0,255160837836066;-0,176072444464804;0,124222083453773;-0,0952620341608859
"203";-0,813516048813271;-0,68654472143329;-0,625067425106068;-0,504721345326434;-0,447445578738973;-0,400289844642928;-0,228728517044357;-0,292415525932786;-0,00915433245639445;-0,0991464577519447
"203.5";-0,809589068314727;-0,721622637079858;-0,669693863669872;-0,516996206985315;-0,469623563761724;-0,406885322412334;-0,294776093957813;-0,294177609507782;-0,258454164735039;-0,117325136313635
"204";-0,792361312362452;-0,731641439824277;-0,642022980056423;-0,554313341739948;-0,459970570993034;-0,411666203474282;-0,272558520212724;-0,222753917411529;-0,12906010347444;-0,0831214409272139
"204.5";-0,793029046518175;-0,724262992189709;-0,651968696691487;-0,564390985597916;-0,48256943721309;-0,398649321597732;-0,347240088288235;-0,271485031349859;-0,131380220281656;-0,119559913617003
"205";-0,799733186129115;-0,721170529543829;-0,619335346013178;-0,548081421784941;-0,469371827908987;-0,345810523691185;-0,298403739418347;-0,159270806278939;-0,173947481912192;-0,0988216431902063
"205.5";-0,799473271771244;-0,724746233387981;-0,608261988252965;-0,524204016587696;-0,457651438612297;-0,363797463163104;-0,289640541156443;-0,223839928185362;-0,133185060190725;-0,112097374662923
"206";-0,812755255751566;-0,721589026876425;-0,63274809874298;-0,559603213093791;-0,468516674792075;-0,371665791395073;-0,285547524650133;-0,214250453241686;-0,122925905210218;-0,0970453090979334
"206.5";-0,811314046219958;-0,705634597803981;-0,643855605377869;-0,532096634631208;-0,46765215788275;-0,375551534129851;-0,32094361749405;-0,249246151428555;-0,166749553536791;-0,135696696453351
"207";-0,816811134966352;-0,716206856353445;-0,62402995641798;-0,527832624932044;-0,440953027361499;-0,370795569804609;-0,294846529995648;-0,149598786016497;-0,14018294836173;-0,107884701203391
"207.5";-0,816052763549657;-0,728597220155269;-0,647260840599919;-0,53329806800895;-0,471893901130482;-0,394973044617693;-0,278052786952558;-0,237582854088629;-0,156247134892456;-0,103252928970431
