"particle"	"signal"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"
"Porf"	"e"	-1.77635683940025e-15	0.0508373700433253	0.0250317722299727	-0.000509696824309458	-0.00907185848012837	-0.0103331091660301	-0.0135441517580279	-0.0109474053193672
"Porf"	"r"	-8.88178419700125e-16	-0.0199427234201863	-0.0139515869987834	-0.00117630554212544	0.00323039478230447	0.00493503338385581	0.00639302799396724	0.00729889773950587
"Porf"	"s"	-8.88178419700125e-16	-0.00849612149408019	-0.00641725857424591	-0.000506645771395586	0.000880321474113543	0.00273231970154164	0.0027306799251452	0.0033509737796984
"Porf"	"t"	-8.88178419700125e-16	-0.0607463198561033	-0.0363787029264113	-0.00388071470321805	0.00868258938087951	0.0148305829497124	0.018144793185022	0.0202039504582343
