"particle"	"signal"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"
"L"	"C3"	0.238097862488132	0.165088164916725	0.0598492629730742	-0.0763963989798953	-0.18532011312611	-0.205110004119476	-0.0803644966016037	0.176573542224048
"L"	"C4"	0.0502211734856672	0.0222419444872486	0.000120315326128662	-0.0316673357855279	-0.045036465432716	-0.0490585717007264	-0.0183757816662933	0.0501899272242241
"L"	"C5"	0.134684497170355	0.08692212484317	0.0248688212873844	-0.0494705418873593	-0.114414616845806	-0.120655050752674	-0.0438229641825956	0.107786290935849
"L"	"C6"	0.55763004928437	0.438869775427833	0.304823896650277	0.0620211566090063	-0.121626316906372	-0.141351999430867	-0.335403098514348	0.165790753629921
"L"	"CH"	-0.285157079948561	-0.223411317954856	-0.0849251523559644	0.0748844302226246	0.21011318324949	0.268708790561135	0.120249159372719	-0.226530407979709
"L"	"Me"	-0.0842204789463885	-0.0743792090803161	-0.0243610835588974	0.018327049828347	0.0601274790750885	0.072713197513611	0.0270991095209965	-0.055274401805459
"L"	"Men"	-0.090443007097349	-0.0620911405765199	-0.0142881894186786	0.0149043642718283	0.0809271129861813	0.0840989808777692	0.0347710217675044	-0.074771125425535
