"particle"	"signal"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"
"L"	"C3"	0.0024239537421092	0.00182230436216884	0.000942406173013649	-0.00021641975259555	-0.00118432782948609	-0.00151203682386749	-0.000759597529221597	0.00104337787447338
"L"	"C4"	0.000515700272224446	0.000275506406248628	8.96722304960114e-05	-0.000184013032701655	-0.000304319874908609	-0.000372893533339093	-0.000171581101132657	0.00034679875282159
"L"	"C5"	0.00106805210473865	0.000758802843476523	0.000354075789981219	-0.000138086826727997	-0.000589130331504113	-0.000700611448472097	-0.000323795189452825	0.000521948332213977
"L"	"C6"	-0.00131899734283402	-0.00109178952653945	-0.000166563916690189	-8.31536299334143e-05	0.00136290171145382	0.00114717562553524	0.000386208120699015	-0.000968272687116723
"L"	"CH"	0.00043917070978841	0.000806444750894183	0.000488426265115457	0.000115652235233259	-0.000258937563078927	-0.000569094249018761	-0.000516571500681786	0.000458468928330466
"L"	"Me"	-0.00506941014586971	-0.00466421554029038	-0.00215407070783926	2.48797341419497e-06	0.0022585044463269	0.00330035553537001	0.00161056183428159	-0.00189839329052913
"L"	"Men"	-0.00165148238033411	-0.00123427993745636	-0.000510433698929542	-7.83801774542244e-05	0.000986262913710266	0.00114841247516475	0.000597119898007895	-0.000860861575386074
