"wavelength","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10"
"200",1.67565091175556,1.57021878455187,1.47243536706139,1.38323937995503,1.29902058792247,1.22270209706468,1.15185297598868,1.08283242927419,1.0208009187295,0.959246547696602
"300",0.883347347562436,0.924554881986242,0.962772962647033,0.997634696029619,1.0305511216328,1.0603797604185,1.08807072779913,1.11504700751363,1.13929166304342,1.16334983136693
"400",0.257020353198539,0.409465315309465,0.550850960925413,0.679819988056316,0.801592458175487,0.91194183416746,1.01438301470551,1.11418024831188,1.2038719914735,1.29287383567625
