"wavelength","S1","S2","S3","S4","S5","S6","S7","S8"
"200",0.000417400060681805,-0.000101330172475267,-0.0041881114272615,-0.0011572559572155,0.00238627764834054,0.00746028301532076,-0.0065292241887196,0.00169695146305204
"300",0.00161823990191978,-0.00730810728849285,0.00261344546267628,0.00701954093237322,-0.0024483390184411,-0.00241630918284619,0.00114935001718042,-0.000213827770805031
