Spectra calibrating plot INH
276,00	0,504	0,744	0,968
276,50	0,503	0,742	0,966
277,00	0,502	0,741	0,965
277,50	0,501	0,740	0,963
278,00	0,500	0,739	0,961
278,50	0,500	0,738	0,960
279,00	0,499	0,737	0,960
279,50	0,499	0,737	0,959
280,00	0,499	0,737	0,958
280,50	0,498	0,736	0,958
281,00	0,498	0,736	0,957
281,50	0,498	0,735	0,956
282,00	0,497	0,735	0,955
282,50	0,496	0,733	0,954
283,00	0,496	0,732	0,952
283,50	0,495	0,731	0,951
284,00	0,494	0,729	0,948
284,50	0,492	0,727	0,946
285,00	0,491	0,726	0,944
285,50	0,490	0,724	0,942
286,00	0,490	0,723	0,940
286,50	0,489	0,723	0,939
287,00	0,489	0,722	0,939
287,50	0,489	0,722	0,939
288,00	0,489	0,723	0,940
288,50	0,490	0,724	0,941
289,00	0,490	0,725	0,943
289,50	0,491	0,726	0,945
290,00	0,493	0,728	0,947
290,50	0,494	0,729	0,949
291,00	0,495	0,731	0,951
291,50	0,496	0,733	0,953
292,00	0,497	0,734	0,956
292,50	0,498	0,736	0,958
293,00	0,499	0,737	0,960
293,50	0,500	0,739	0,961
294,00	0,500	0,740	0,963
294,50	0,501	0,741	0,964
295,00	0,502	0,742	0,966
295,50	0,502	0,742	0,966
296,00	0,502	0,743	0,967
296,50	0,502	0,743	0,967
297,00	0,502	0,743	0,967
297,50	0,502	0,742	0,967
298,00	0,502	0,742	0,967
298,50	0,502	0,742	0,966
299,00	0,501	0,741	0,964
299,50	0,500	0,740	0,963
300,00	0,499	0,738	0,962
300,50	0,498	0,737	0,959
301,00	0,497	0,735	0,957
301,50	0,496	0,733	0,954
302,00	0,494	0,731	0,951
302,50	0,493	0,728	0,948
303,00	0,491	0,726	0,945
303,50	0,489	0,722	0,941
304,00	0,487	0,719	0,937
304,50	0,485	0,716	0,932
305,00	0,482	0,712	0,928
305,50	0,480	0,708	0,922
306,00	0,477	0,704	0,917
306,50	0,474	0,700	0,911
307,00	0,471	0,696	0,906
307,50	0,469	0,691	0,900
308,00	0,465	0,687	0,894
308,50	0,462	0,682	0,887
309,00	0,459	0,676	0,880
309,50	0,455	0,671	0,873
310,00	0,452	0,665	0,866
310,50	0,448	0,660	0,858
311,00	0,444	0,654	0,850
311,50	0,440	0,648	0,843
312,00	0,436	0,642	0,835
312,50	0,432	0,636	0,826
313,00	0,428	0,630	0,818
313,50	0,424	0,624	0,810
314,00	0,420	0,617	0,801
314,50	0,415	0,610	0,792
315,00	0,411	0,603	0,783
315,50	0,406	0,596	0,774
316,00	0,402	0,590	0,765
316,50	0,397	0,583	0,756
317,00	0,392	0,576	0,746
317,50	0,388	0,568	0,737
318,00	0,383	0,561	0,727
318,50	0,378	0,553	0,717
319,00	0,372	0,545	0,706
319,50	0,368	0,538	0,697
320,00	0,363	0,531	0,687
320,50	0,358	0,523	0,677
321,00	0,353	0,516	0,667
321,50	0,348	0,508	0,656
322,00	0,342	0,500	0,646
322,50	0,337	0,492	0,636
323,00	0,333	0,485	0,626
323,50	0,327	0,476	0,615
324,00	0,322	0,469	0,605
324,50	0,317	0,461	0,594
325,00	0,312	0,453	0,584
325,50	0,307	0,445	0,574
326,00	0,301	0,437	0,563
326,50	0,297	0,430	0,554
327,00	0,292	0,423	0,544
327,50	0,287	0,415	0,534
328,00	0,282	0,407	0,523
328,50	0,277	0,399	0,513
329,00	0,272	0,392	0,504
329,50	0,267	0,385	0,494
330,00	0,262	0,378	0,484
330,50	0,257	0,370	0,475
331,00	0,253	0,363	0,464
331,50	0,248	0,355	0,455
332,00	0,243	0,348	0,445
332,50	0,238	0,341	0,436
333,00	0,234	0,334	0,427
333,50	0,229	0,327	0,418
334,00	0,225	0,320	0,409
334,50	0,220	0,313	0,399
335,00	0,216	0,306	0,390
335,50	0,211	0,299	0,381
336,00	0,207	0,293	0,372
336,50	0,202	0,286	0,364
337,00	0,198	0,279	0,355
337,50	0,194	0,273	0,346
338,00	0,189	0,267	0,338
338,50	0,185	0,260	0,330
339,00	0,181	0,254	0,321
339,50	0,177	0,248	0,313
340,00	0,173	0,242	0,305
340,50	0,169	0,235	0,297
341,00	0,165	0,229	0,289
341,50	0,161	0,224	0,282
342,00	0,157	0,218	0,274
342,50	0,154	0,213	0,268
343,00	0,151	0,208	0,261
343,50	0,147	0,202	0,254
344,00	0,144	0,197	0,247
344,50	0,140	0,192	0,240
345,00	0,137	0,187	0,234
345,50	0,134	0,182	0,227
346,00	0,131	0,178	0,221
346,50	0,128	0,174	0,216
347,00	0,125	0,169	0,210
347,50	0,123	0,165	0,204
348,00	0,120	0,161	0,199
348,50	0,117	0,157	0,194
349,00	0,115	0,153	0,189
349,50	0,112	0,149	0,184
350,00	0,110	0,145	0,179
350,50	0,108	0,142	0,175
351,00	0,106	0,138	0,169
351,50	0,103	0,135	0,165
352,00	0,101	0,132	0,160
352,50	0,099	0,128	0,156
353,00	0,097	0,125	0,152
353,50	0,095	0,122	0,148
354,00	0,093	0,119	0,144
354,50	0,091	0,116	0,140
355,00	0,089	0,113	0,136
355,50	0,087	0,110	0,132
356,00	0,085	0,108	0,128
356,50	0,084	0,105	0,125
357,00	0,082	0,102	0,122
357,50	0,081	0,100	0,119
358,00	0,079	0,098	0,115
358,50	0,077	0,095	0,112
359,00	0,076	0,093	0,110
359,50	0,075	0,091	0,107
360,00	0,073	0,089	0,104
360,50	0,072	0,088	0,102
361,00	0,071	0,086	0,099
361,50	0,070	0,084	0,097
362,00	0,069	0,082	0,094
362,50	0,068	0,081	0,092
363,00	0,067	0,079	0,090
363,50	0,066	0,078	0,088
364,00	0,065	0,076	0,087
364,50	0,064	0,075	0,085
365,00	0,063	0,074	0,083
365,50	0,062	0,072	0,081
366,00	0,061	0,071	0,079
366,50	0,061	0,070	0,078
367,00	0,060	0,069	0,077
367,50	0,060	0,068	0,075
368,00	0,059	0,067	0,074
368,50	0,058	0,066	0,072
369,00	0,057	0,065	0,071
369,50	0,057	0,064	0,070
370,00	0,056	0,063	0,068
370,50	0,056	0,062	0,068
371,00	0,055	0,062	0,066
371,50	0,055	0,061	0,065
372,00	0,054	0,060	0,064
372,50	0,054	0,060	0,064
373,00	0,053	0,059	0,063
373,50	0,053	0,058	0,062
374,00	0,053	0,058	0,061
374,50	0,052	0,057	0,060
375,00	0,052	0,057	0,060
375,50	0,052	0,056	0,059
376,00	0,051	0,056	0,058
376,50	0,051	0,055	0,058
377,00	0,051	0,055	0,057
377,50	0,050	0,055	0,056
378,00	0,050	0,054	0,056
378,50	0,050	0,054	0,055
379,00	0,050	0,053	0,055
379,50	0,049	0,053	0,054
380,00	0,049	0,053	0,054
380,50	0,049	0,053	0,054
381,00	0,049	0,052	0,053
381,50	0,049	0,052	0,053
382,00	0,049	0,052	0,052
382,50	0,048	0,051	0,052
383,00	0,048	0,051	0,052
383,50	0,048	0,051	0,051
384,00	0,048	0,051	0,051
384,50	0,048	0,051	0,051
385,00	0,048	0,050	0,051
385,50	0,047	0,050	0,050
386,00	0,047	0,050	0,050
386,50	0,047	0,050	0,050
387,00	0,047	0,050	0,050
387,50	0,047	0,050	0,049
388,00	0,047	0,049	0,049
388,50	0,047	0,049	0,049
389,00	0,047	0,049	0,049
389,50	0,047	0,049	0,049
390,00	0,047	0,049	0,048
390,50	0,047	0,049	0,048
391,00	0,046	0,049	0,048
391,50	0,046	0,049	0,048
392,00	0,046	0,048	0,048
392,50	0,046	0,048	0,048
393,00	0,046	0,048	0,048
393,50	0,046	0,048	0,047
394,00	0,046	0,048	0,047
394,50	0,046	0,048	0,047
395,00	0,046	0,048	0,047
395,50	0,046	0,048	0,047
396,00	0,046	0,048	0,047
396,50	0,046	0,048	0,047
397,00	0,046	0,048	0,047
397,50	0,046	0,048	0,047
398,00	0,046	0,048	0,047
398,50	0,046	0,047	0,046
399,00	0,045	0,047	0,046
399,50	0,045	0,047	0,046
400,00	0,045	0,047	0,046
