"wavelength","S1","S2","S3","S4","S5","S6","S7","S8"
"200",0.000363249148746682,-6.56095199344708e-05,-0.00255061051586333,-0.000686824802214548,0.00140283561584206,0.00437809156251915,-0.00373095491488483,0.000949599715963588
"300",0.000598913521779586,-0.00305910413849329,0.00116049242759461,0.00315061840309159,-0.00111998104895334,-0.00114298765802282,0.000568952964924595,-0.000107495649469083
