"wavelength","S1","S2","S3","S4","S5","S6","S7","S8"
"200",0.000417373271909938,-0.000101235489258888,-0.00418810246704759,-0.00115729979173151,0.00238622338254735,0.00746026802253263,-0.00652917110104845,0.00169693469242693
"300",0.00161826433584844,-0.00730819978686048,0.00261342894694305,0.00701957780208806,-0.002448278573012,-0.00241627590906024,0.00114928498914768,-0.000213808846794006
