"label";"observed";"Curve 215";"Curve 244";"Curve 299";"Curve 401";"predicted"
315;0,1771;2,81710945975214e-59;2,25392753409658e-10;0,200486430826107;0,00258822606957161;0,203074657121071
315,5;0,1633;7,25998770935653e-60;1,66263417127997e-10;0,189178722023769;0,00269310200358817;0,191871824193621
316;0,1506;1,85845001014372e-60;1,22387704069502e-10;0,178228435285044;0,0028015276891214;0,181029963096553
316,5;0,1389;4,72551032571551e-61;8,99007274308359e-11;0,167648281267517;0,00291359079167454;0,170561872149093
317;0,1277;1,1935191289604e-61;6,58981096230442e-11;0,157448533722215;0,00302937971497309;0,160477913503086
317,5;0,1167;2,99428328655598e-62;4,82022198878087e-11;0,147637111500946;0,00314898354042663;0,150786095089575
318;0,1064;7,46172472247355e-63;3,51840196956551e-11;0,138219673557034;0,00327249196331417;0,141492165555532
318,5;0,097;1,84700637558348e-63;2,56276157189716e-11;0,12919972528261;0,00339999522566051;0,132599720533898
319;0,0877;4,54130217765766e-64;1,86275305261738e-11;0,120578734506976;0,00353158404577537;0,124110318571379
319,5;0,0799;1,10911158495259e-64;1,3510975200642e-11;0,112356255483376;0,00366734954443217;0,116023605041319
320;0,0728;2,69062341424498e-65;9,77918005321863e-12;0,104530059214492;0,00380738316766817;0,108337442391939
320,5;0,0661;6,48355840492055e-66;7,06321653384165e-12;0,0970962685084686;0,00395177660619323;0,101048045121725
321;0,0601;1,55187512642822e-66;5,09081049726186e-12;0,0900494962154911;0,00410062171139986;0,0941501179319817
321,5;0,0544;3,68963114697511e-67;3,66147163431379e-12;0,0833829851679552;0,00425401040797293;0,0876369955795896
322;0,0493;8,71348656822262e-68;2,62789948311057e-12;0,0770887484331176;0,00441203460310366;0,0815007830388492
322,5;0,0449;2,04401375950458e-68;1,88211500672282e-12;0,0711577085836439;0,0045747860923185;0,0757324946778445
323;0,0408;4,76275781760725e-69;1,34514127180595e-12;0,0655798347966802;0,00474235646193991;0,0703221912599652
323,5;0,0371;1,1023411424423e-69;9,59343132441327e-13;0,0603442767038537;0,00491483698820301;0,0652591136930161
324;0,034;2,53429034896704e-70;6,82754193748238e-13;0,0554394940309583;0,00509231853305846;0,0605318125646995
324,5;0,0312;5,78734746059933e-71;4,84885407565345e-13;0,0508533811850849;0,0052748914366993;0,0561282726222691
325;0,0287;1,3127607385826e-71;3,43635627902969e-13;0,0465733860667857;0,00546264540685648;0,0520360314739858
325,5;0,0264;2,9578383567715e-72;2,43019760086349e-13;0,0425866225038291;0,00565566940491531;0,0482422919089875
326;0,0245;6,61981919887292e-73;1,7150205299945e-13;0,0388799758196731;0,00585405152891247;0,0447340273487571
326,5;0,023;1,47163685100368e-73;1,20776208322781e-13;0,0354402011625694;0,00605787889348102;0,0414980800561712
327;0,0217;3,24966067807978e-74;8,48746099707717e-14;0,0322540143290116;0,00626723750681864;0,0385212518359151
327,5;0,0207;7,12784440698579e-75;5,9519397246796e-14;0,0293081749170111;0,00648221214476212;0,0357903870618327
328;0,0197;1,55296347434363e-75;4,16508232470858e-14;0,0265895617395883;0,0067028862220595;0,0332924479616895
328,5;0,0186;3,3608343413716e-76;2,9085262499576e-14;0,0240852405162063;0,00692934166093903;0,0310145821771744
329;0,0178;7,22463325530231e-77;2,02678050416425e-14;0,0217825239391657;0,00716165875708258;0,0289441826962685
329,5;0,0173;1,54264977503245e-77;1,40936921516132e-14;0,0196690242828728;0,00739991604311939;0,0270689403260063
330;0,0168;3,27191271270224e-78;9,7797370130392e-15;0,0177326987862062;0,00764419014976438;0,0253768889359803
330,5;0,0165;6,89316878684518e-79;6,77195251506639e-15;0,0159618880919115;0,00789455566473347;0,0238564437566518
331;0,0164;1,44251039394772e-79;4,67934390484438e-15;0,0143453480721399;0,00815108498957689;0,0224964330617215
331,5;0,016;2,99848461002872e-80;3,22656454552517e-15;0,0128722754061193;0,00841384819458;0,0212861236007025
332;0,0159;6,19109590734306e-81;2,22013857437022e-15;0,0115323273048434;0,00868291287188881;0,0202152401767344
332,5;0,0158;1,26974372175418e-81;1,52441825368058e-15;0,0103156357989642;0,00895834398702668;0,0192739797859924
333;0,0157;2,58670826749169e-82;1,04450982813458e-15;0,00921281702027214;0,00924020372897597;0,0184530207492492
333,5;0,016;5,2343367907983e-83;7,14176003248642e-16;0,00821497591477151;0,00952855135900712;0,0177435272737793
334;0,0159;1,05210409070481e-83;4,87284176480097e-16;0,00731370682698285;0,00982344305844552;0,0171371498854289
334,5;0,016;2,10057692405694e-84;3,31775029595272e-16;0,00650109039134088;0,0101249317755744;0,0166260221669156
335;0,0161;4,16582772399164e-85;2,25418428012568e-16;0,00576968715802179;0,0104330670718795;0,0162027542299015
335,5;0,0163;8,20628992385376e-86;1,5283382048727e-16;0,00511252836785742;0,0107478949678497;0,0158604233357073
336;0,0165;1,60574005650411e-86;1,03403170436109e-16;0,00452310427479628;0,0110694577885536;0,01559256206335
336,5;0,0167;3,12094748526904e-87;6,98124006728525e-17;0,00399535039525387;0,0113977940092209;0,0153931444044749
337;0,017;6,02532552936377e-88;4,70344015714911e-17;0,00352363204224088;0,0117329381010636;0,0152565701433045
337,5;0,0175;1,15546662196266e-88;3,16215391850622e-17;0,00310272747891494;0,0120749203775775;0,0151776478564925
338;0,0179;2,20098523032035e-89;2,12145938012106e-17;0,00272781000168418;0,0124237668415735;0,0151515768432577
338,5;0,0181;4,16446950882817e-90;1,42026952489713e-17;0,00239442923767208;0,0127794990331917;0,0151739282708638
339;0,0184;7,82681519930464e-91;9,48835988108972e-18;0,00209849191566221;0,0131421338791583;0,0152406257948205
339,5;0,0188;1,4611449704081e-91;6,32551458183164e-18;0,00183624234396413;0,0135116835435498;0,0153479258875139
340;0,0193;2,70947014434702e-92;4,20808890238751e-18;0,00160424280331543;0,0138881552803357;0,0154923980836511
340,5;0,0195;4,99066325661361e-93;2,79356180413419e-18;0,00139935403825275;0,0142715512879725;0,0156709053262252
341;0,0198;9,13092969210756e-94;1,85061464289029e-18;0,00121871600659437;0,014661868566329;0,0158805845729234
341,5;0,0205;1,65941329459836e-94;1,22337059287661e-18;0,00105972902398103;0,0150590987762245;0,0161188278002055
342;0,0209;2,99555271279497e-95;8,07020212130464e-19;0,00092003541898394;0,0154632281018655;0,0163832635208494
342,5;0,0212;5,37133453886539e-96;5,31245322910418e-19;0,000797501794231356;0,0158742371164691;0,0166717389107004
343;0,0215;9,56687881023183e-97;3,48971660258736e-19;0,000690201970415998;0,0162921006513634;0,0169823026217794
343,5;0,0219;1,69254871584835e-97;2,28754439997406e-19;0,000596400672978771;0,0167167876688573;0,0173131883418361
344;0,0223;2,97436948872385e-98;1,49635017001796e-19;0,000514538005745737;0,0171482611391724;0,0176627991449181
344,5;0,0228;5,19196184095402e-99;9,76745175789188e-20;0,000443214741823637;0,0175864779217303;0,018029692663554
345;0,0235;9,00224650818319e-100;6,36229269737574e-20;0,000381178449611673;0,0180313886510913;0,0184125671007029
345,5;0,0239;1,55043350463143e-100;4,13552211424334e-20;0,000327310460821247;0,0184829376278336;0,0188102480886549
346;0,0244;2,6523951390706e-101;2,68244843700716e-20;0,000280613677852629;0,0189410627146695;0,0192216763925222
346,5;0,0247;4,50719280625213e-102;1,73626795586151e-20;0,000240201209687262;0,0194056952380846;0,0196458964477718
347;0,0252;7,60776141430866e-103;1,12146687461058e-20;0,000205285818535665;0,0198767598957898;0,0200820457143255
347,5;0,0257;1,27552938115099e-103;7,22837179506343e-21;0,000175170153745614;0,0203541746702706;0,0205293448240162
348;0,0259;2,12425614858427e-104;4,64920662114963e-21;0,000149237744830705;0,0208378507487126;0,0209870884935433
348,5;0,0265;3,51403542915721e-105;2,98401873240697e-21;0,000126944721830054;0,0213276924495813;0,0214546371714114
349;0,0269;5,77415213531696e-106;1,91121073056599e-21;0,000107812228459593;0,0218235971561265;0,0219314093845861
349,5;0,0273;9,42438769398573e-107;1,22151818723876e-21;9,14194915689406e-05;0,0223254552570761;0,022416874748645
350;0,0276;1,52792099797294e-107;7,79068477819998e-22;7,73975091822374e-05;0,0228331500947796;0,0229105476039618
350,5;0,0282;2,46054600741109e-108;4,95833265207065e-22;6,54233187871323e-05;0,0233465579210516;0,0234119812398387
351;0,0289;3,93590778846326e-109;3,14905336170758e-22;5,52148074581269e-05;0,0238655478609601;0,0239207626684182
351,5;0,0295;6,25375949075292e-110;1,99576183062379e-22;4,65260257787114e-05;0,0243899818847953;0,024436507910574
352;0,0301;9,87007083553223e-111;1,26218128772621e-22;3,91429682865832e-05;0,0249197147884441;0,0249588577567307
352,5;0,0305;1,54732733826147e-111;7,96561101622526e-23;3,28797842391822e-05;0,0254545941823889;0,025487473966628
353;0,0311;2,40950017750953e-112;5,01649963110441e-23;2,75753838202437e-05;0,025994460489534;0,0260220358733543
353,5;0,0317;3,72695853705741e-113;3,15258501591735e-23;2,30904064256934e-05;0,0265391469520583;0,026562237358484
354;0,0321;5,72617998240871e-114;1,97704776518815e-23;1,93045193286577e-05;0,0270884796474734;0,0271077841668021
354,5;0,0329;8,73893003473611e-115;1,23723400888611e-23;1,61140167842222e-05;0,027642277514062;0,0276583915308462
355;0,0333;1,32475133215186e-115;7,72628758362343e-24;1,34296914560855e-05;0,0282003523858516;0,0282137820773077
355,5;0,0338;1,99477217740739e-116;4,81475531816129e-24;1,117495189606e-05;0,0287625090372697;0,0287736839891658
356;0,0343;2,98356204762713e-117;2,99406970117157e-24;9,28416165510294e-06;0,0293285452376102;0,0293378293992653
356,5;0,0349;4,43261162053782e-118;1,8579495780841e-24;7,70117742754503e-06;0,029898251815426;0,0299059529928536
357;0,0355;6,5413460073072e-119;1,15050967081004e-24;6,37806540898468e-06;0,03047141273295;0,0304777907983589
357,5;0,0359;9,58864848423133e-120;7,10936735860098e-25;5,2739767673841e-06;0,0310478051706267;0,0310530791473941
358;0,0365;1,39614494582659e-120;4,38385287679659e-25;4,35416477413477e-06;0,0316271996218258;0,0316315537865999
358,5;0,037;2,01923308615433e-121;2,69752400421712e-25;3,58912770824113e-06;0,0322093599977866;0,0322129491254949
359;0,0375;2,90084974117704e-122;1,65637626163374e-25;2,95386312596496e-06;0,0327940437428311;0,0327969976059571
359,5;0,0381;4,13949010057607e-123;1,01493215045104e-25;2,4272204762857e-06;0,0333810019598603;0,0333834291803366
360;0,0388;5,86747567261603e-124;6,20582257392774e-26;1,99134033735544e-06;0,0339699795461354;0,0339719708864727
360,5;0,0391;8,26111335906217e-125;3,78657036902898e-26;1,63116975043734e-06;0,0345607153393241;0,0345623465090745
361;0,0396;1,15533704858714e-125;2,30556325450989e-26;1,33404423667525e-06;0,0351529422737755;0,0351542763180121
361,5;0,0399;1,60495054117132e-126;1,40085241800052e-26;1,08932810064347e-06;0,0357463875469671;0,0357474768750678
362;0,0405;2,21461094288149e-127;8,49360497682038e-27;8,88105556055505e-07;0,0363407727960506;0,0363416609016067
362,5;0,041;3,03540093930462e-128;5,13896980659017e-27;7,22916057042454e-07;0,0369358142844009;0,0369365372004579
363;0,0414;4,13254433519126e-129;3,10273300702637e-27;5,87527987321643e-07;0,0375312230980567;0,037531810626044
363,5;0,0419;5,58858439209092e-130;1,86937778747836e-27;4,76745553986335e-07;0,0381267053519206;0,0381271820974746
364;0,0422;7,50704363418926e-131;1,12391659213716e-27;3,86244357390177e-07;0,0387219624055653;0,0387223486499227
364,5;0,0428;1,00165670275082e-131;6,74303509216665e-28;3,12431668604117e-07;0,0393166910884765;0,0393170035201451
365;0,0434;1,32755247749211e-132;4,03702175259942e-28;2,52327946118705e-07;0,0399105839345412;0,0399108362624873
365,5;0,044;1,74770177866886e-133;2,41185442844717e-28;2,03466568706066e-07;0,0405033294255722;0,0405035328921409
366;0,0445;2,2854187894245e-134;1,43788921523901e-28;1,63809156360822e-07;0,0410946122436392;0,0410947760527956
366,5;0,045;2,96856862884539e-135;8,55429244720285e-29;1,3167420054156e-07;0,0416841135319594;0,0416842452061599
367;0,0453;3,83010983523126e-136;5,07840219886568e-29;1,05677032847518e-07;0,0422715111640799;0,0422716168411127
367,5;0,0458;4,908606268865e-137;3,00853054561902e-29;8,46794318581738e-08;0,0428564800210678;0,0428565647004997
368;0,0463;6,2486759292291e-138;1,77855004478985e-29;6,77474049446146e-08;0,0434386922764042;0,0434387600238092
368,5;0,0467;7,90133800363606e-139;1,049209192549e-29;5,41158889702447e-08;0,04401781768826;0,044017871804149
369;0,0473;9,92421384616967e-140;6,17649958481734e-30;4,3159294202373e-08;0,0445935238988159;0,0445935670581101
369,5;0,0476;1,23815330685766e-140;3,62833249781291e-30;3,4366972454756e-08;0,0451654767402699;0,0451655111072424
370;0,0478;1,53438931178823e-141;2,12694408644046e-30;2,73228262115311e-08;0,0457333405471607;0,0457333678699869
370,5;0,0483;1,88877202653662e-142;1,24419771752015e-30;2,16883927304194e-08;0,0462967784746175;0,0462968001630103
371;0,0489;2,3094382478476e-143;7,26284975088434e-31;1,71888381328645e-08;0,0468554528221334;0,0468554700109716
371,5;0,0492;2,80489107707909e-144;4,23066903571258e-31;1,36013832799261e-08;0,0474090253624432;0,0474090389638265
372;0,0498;3,38382957822552e-145;2,45920864262031e-31;1,0745757612784e-08;0,0479571576750723;0,0479571684208299
372,5;0,0502;4,05493407993039e-146;1,42648113800937e-31;8,47634071696024e-09;0,0484995114841114;0,0484995199604521
373;0,0506;4,8266071193375e-147;8,25697601375696e-32;6,675705580433e-09;0,0490357489997567;0,0490357556754623
373,5;0,0509;5,70667230331928e-148;4,76936263547489e-32;5,24932362291797e-09;0,049565533263145;0,0495655385124686
374;0,0512;6,70203597495429e-149;2,74905861242919e-32;4,12123069142338e-09;0,0500885284940014;0,0500885326152321
374,5;0,0517;7,81831941594867e-150;1,58121886266762e-32;3,23048632433974e-09;0,0506044004406068;0,0506044036710931
375;0,0521;9,0594722475543e-151;9,07578723211245e-33;2,52828653881031e-09;0,0511128167315829;0,0511128192598695
375,5;0,0526;1,04273805387705e-151;5,19829543246285e-33;1,97561394023052e-09;0,0516134472289851;0,0516134492045991
376;0,053;1,19214856910956e-152;2,97113196949617e-33;1,54132873687074e-09;0,0521059643821827;0,0521059659235114
376,5;0,0532;1,35384322295579e-153;1,69460022349073e-33;1,20062082840991e-09;0,0525900435820043;0,0525900447826251
377;0,0534;1,5271763976382e-154;9,64488178098634e-34;9,33757009465947e-10;0,0530653635146154;0,0530653644483724
377,5;0,0537;1,71116885197901e-155;5,47785952207572e-34;7,25068905328306e-10;0,0535316065145946;0,0535316072396635
378;0,054;1,90449292550531e-156;3,10462539189906e-34;5,6213689513679e-10;0,0539884589166683;0,0539884594788052
378,5;0,0544;2,10546824597925e-157;1,75586795145626e-34;4,35133284083776e-10;0,054435611405563;0,0544356118406963
379;0,0548;2,31206938316296e-158;9,90966176473387e-35;3,36294622210123e-10;0,054872759363432;0,0548727596997266
379,5;0,055;2,52194647054533e-159;5,58097585138087e-35;2,5949855535052e-10;0,0552996032143134;0,055299603473812
380;0,0553;2,7324592909336e-160;3,13650358112145e-35;1,9992512236342e-10;0,0557158487650758;0,0557158489650009
380,5;0,0555;2,94072471300179e-161;1,75899969682955e-35;1,53786141501767e-10;0,0561212075423114;0,0561212076960976
381;0,0557;3,14367670391971e-162;9,84396529601467e-36;1,18109392248411e-10;0,056515397124638;0,0565153972427474
381,5;0,056;3,33813746448113e-163;5,49741743946948e-36;9,0566810413078e-11;0,0568981414698751;0,0568981415604419
382;0,0561;3,52089757860866e-164;3,06359738511176e-36;6,93379688135622e-11;0,0572691712365657;0,0572691713059037
382,5;0,0562;3,68880248132607e-165;1,70368381255426e-36;5,30017930002455e-11;0,0576282240993203;0,0576282241523221
383;0,0563;3,83884206949703e-166;9,4543273702708e-37;4,0450827652207e-11;0,0579750450574664;0,0579750450979172
383,5;0,0566;3,96823994448672e-167;5,23548124473354e-37;3,08234797902416e-11;0,0583093867364973;0,0583093867673208
384;0,0568;4,07453861442157e-168;2,89312309688567e-37;2,3450565767562e-11;0,0586310096818211;0,0586310097052716
384,5;0,057;4,15567701465273e-169;1,59537047058185e-37;1,78132181898657e-11;0,0589396826443222;0,0589396826621354
385;0,0572;4,21005693492592e-170;8,77890841919397e-38;1,35097979584474e-11;0,0592351828572594;0,0592351828707692
385,5;0,0574;4,23659536400873e-171;4,8206302346705e-38;1,02299314790363e-11;0,0595172963040358;0,0595172963142658
386;0,0576;4,23476035724199e-172;2,64150510635684e-38;7,73417508790707e-12;0,0597858179763922;0,0597858179841263
386,5;0,0577;4,20458876771109e-173;1,44438650231985e-38;5,83811544018145e-12;0,0600405521225851;0,0600405521284233
387;0,0579;4,14668501544473e-174;7,88133378003388e-39;4,39996033197375e-12;0,0602813124851328;0,0602813124895328
387,5;0,0582;4,06220095205419e-175;4,29141339357274e-39;3,31087090951031e-12;0,0605079225277214;0,0605079225310322
388;0,0584;3,95279775781926e-176;2,33176788493053e-39;2,48744300742865e-12;0,0607202156508869;0,0607202156533743
388,5;0,0586;3,8205916318686e-177;1,26431302842164e-39;1,86587022289704e-12;0,0609180353961036;0,0609180353979695
389;0,0587;3,6680857553734e-178;6,8408212494109e-40;1,39742057386828e-12;0,0611012356379281;0,0611012356393255
389,5;0,0588;3,49809158171964e-179;3,69356889472182e-40;1,04493730981968e-12;0,0612696807638697;0,0612696807649146
390;0,0586;3,31364290587734e-180;1,99007066680757e-40;7,80136761657292e-13;0,061423245841677;0,0614232458424571
390,5;0,0587;3,11790636952629e-181;1,06997868208942e-40;5,81525354151675e-13;0,0615618167737511;0,0615618167743326
391;0,0588;2,91409206395677e-182;5,7407162889429e-41;4,32796728931516e-13;0,0616852904384197;0,0616852904388525
391,5;0,0587;2,70536770759203e-183;3,07355773749815e-41;3,21600480570805e-13;0,0617935748178255;0,0617935748181471
392;0,0588;2,49477951935603e-184;1,64210528940077e-41;2,38598007397329e-13;0,0618865891122083;0,0618865891124469
392,5;0,0592;2,28518241320687e-185;8,75477434614797e-42;1,76739792127635e-13;0,0619642638403816;0,0619642638405583
393;0,0596;2,07918154036907e-186;4,65771858984083e-42;1,30713147199485e-13;0,0620265409262281;0,0620265409263588
393,5;0,0596;1,87908654576865e-187;2,4727822087826e-42;9,65209542516641e-14;0,062073373771065;0,0620733737711615
394;0,0597;1,68687922638703e-188;1,31003476688493e-42;7,11608859671847e-14;0,062104727311751;0,0621047273118222
394,5;0,0599;1,50419462222243e-189;6,92570690167256e-43;5,23815674710634e-14;0,0621205780644353;0,0621205780644876
395;0,0601;1,33231497092009e-190;3,65367343205735e-43;3,84975452270859e-14;0,0621209141538701;0,0621209141539086
395,5;0,0603;1,17217544378248e-191;1,92344458548432e-43;2,82491243027759e-14;0,0621057353282385;0,0621057353282668
396;0,0602;1,02438017442779e-192;1,01044798657401e-43;2,06963778897207e-14;0,0620750529594679;0,0620750529594886
396,5;0,06;8,8922680364228e-194;5,29703179079428e-44;1,51391365198412e-14;0,0620288900290322;0,0620288900290473
397;0,06;7,6673759806158e-195;2,77099363668151e-44;1,1056693461081e-14;0,0619672810992648;0,0619672810992758
397,5;0,06;6,56695151327486e-196;1,44651456193668e-44;8,06244634103938e-15;0,0618902722702341;0,0618902722702422
398;0,0598;5,58680732732909e-197;7,53519375652638e-45;5,86983386199445e-15;0,0617979211222564;0,0617979211222622
398,5;0,0598;4,72113493391525e-198;3,9169711297393e-45;4,26679900730139e-15;0,0616902966441459;0,0616902966441502
399;0,0598;3,96288953683715e-199;2,03184535093583e-45;3,09667740678596e-15;0,0615674791473283;0,0615674791473314
399,5;0,06;3,30415456653662e-200;1,05175663655732e-45;2,24391886482353e-15;0,0614295601659664;0,0614295601659686
400;0,0601;2,73647558836597e-201;5,43280609987992e-46;1,62343811462316e-15;0,0612766423432721;0,0612766423432738
400,5;0,0602;2,25115622953954e-202;2,80038331597499e-46;1,1726859727565e-15;0,0611088393042031;0,0611088393042043
401;0,0602;1,83951158938089e-203;1,44043972676957e-46;8,45756076375604e-16;0,0609262755147637;0,0609262755147645
401,5;0,0605;1,49307717171118e-204;7,39361840046912e-47;6,09012108021568e-16;0,0607290861281551;0,0607290861281557
402;0,0605;1,20377360712722e-205;3,78706976706261e-47;4,37848767537752e-16;0,0605174168180413;0,0605174168180417
402,5;0,0607;9,64029255189259e-207;1,9356815580869e-47;3,14296641391521e-16;0,0602914235992168;0,0602914235992171
403;0,0607;7,66864166133762e-208;9,87299350564431e-48;2,25254124952243e-16;0,0600512726359881;0,0600512726359884
403,5;0,0607;6,05939843441748e-209;5,02513950355407e-48;1,611844602821e-16;0,0597971400385955;0,0597971400385957
404;0,0606;4,75579811921191e-210;2,5523000364777e-48;1,15157171739164e-16;0,0595292116480259;0,059529211648026
404,5;0,0604;3,70766208550711e-211;1,29359897592095e-48;8,21440695720769e-17;0,0592476828095842;0,0592476828095843
405;0,0599;2,87117534259444e-212;6,54262354155346e-49;5,85030951856803e-17;0,0589527581356101;0,0589527581356102
405,5;0,0593;2,20852398476384e-213;3,30208716689378e-49;4,16005312285107e-17;0,058644651257742;0,058644651257742
406;0,0584;1,68743619052777e-214;1,66306593257405e-49;2,95349549946578e-17;0,0583235845691494;0,0583235845691494
406,5;0,0577;1,28066468263459e-215;8,35823800273664e-50;2,0935876820165e-17;0,0579897889571682;0,0579897889571682
407;0,0574;9,6544234071376e-217;4,19183647643954e-50;1,48171063969759e-17;0,0576435035267885;0,0576435035267885
407,5;0,057;7,2293638743618e-218;2,09786850894576e-50;1,0470153493128e-17;0,057284975315459;0,0572849753154591
408;0,0566;5,37720584907654e-219;1,04769899583743e-50;7,38686397243793e-18;0,0569144589996823;0,0569144589996823
408,5;0,0561;3,97279426096623e-220;5,22130573263858e-51;5,20336820456385e-18;0,0565322165938894;0,0565322165938894
409;0,0557;2,91553542047096e-221;2,59660597921365e-51;3,6595393393331e-18;0,056138517142092;0,056138517142092
409,5;0,0551;2,12531547178329e-222;1,28859758806908e-51;2,56971929459591e-18;0,0557336364028173;0,0557336364028173
410;0,0546;1,53890326219696e-223;6,38135503627668e-52;1,80161651708328e-18;0,0553178565278437;0,0553178565278437
410,5;0,054;1,10683292958524e-224;3,15349999187755e-52;1,2611200435559e-18;0,0548914657352583;0,0548914657352583
411;0,0534;7,90743548450616e-226;1,55509560148661e-52;8,81389567389649e-19;0,0544547579773659;0,0544547579773659
411,5;0,0528;5,61141098191655e-227;7,65254133774479e-53;6,15030689426131e-19;0,0540080326039838;0,0540080326039838
412;0,0522;3,95540841307258e-228;3,75784279573162e-53;4,28492350023547e-19;0,0535515940216604;0,0535515940216604
412,5;0,0516;2,76944932428239e-229;1,84143275608123e-53;2,98062103738872e-19;0,0530857513493582;0,0530857513493582
413;0,0511;1,92609785371273e-230;9,00445543532593e-54;2,07008346352669e-19;0,0526108180711444;0,0526108180711444
413,5;0,0506;1,33059567198832e-231;4,39383125917686e-54;1,43544432891288e-19;0,0521271116864323;0,0521271116864323
414;0,0501;9,13054498127467e-233;2,13950658731489e-54;9,93807467313983e-20;0,051634953358317;0,051634953358317
414,5;0,0496;6,22343458321519e-234;1,03960465194363e-54;6,86966503707444e-20;0,0511346675605461;0,0511346675605461
415;0,0491;4,21353292685747e-235;5,04088898226907e-55;4,74117811888414e-20;0,0506265817236657;0,0506265817236657
415,5;0,0484;2,83364532102739e-236;2,43910436873879e-55;3,26703950039756e-20;0,0501110258808758;0,0501110258808758
416;0,0478;1,89289891594054e-237;1,1777089290428e-55;2,24770806254414e-20;0,0495883323141273;0,0495883323141273
416,5;0,0472;1,25600737569351e-238;5,67452983743952e-56;1,54398410652143e-20;0,0490588352009843;0,0490588352009843
417;0,0466;8,27827389978939e-240;2,72838801161035e-56;1,05892000154785e-20;0,0485228702627721;0,0485228702627721
417,5;0,0461;5,41963736357402e-241;1,30908158535374e-56;7,25104969878674e-21;0,04798077441452;0,04798077441452
418;0,0456;3,52438625973855e-242;6,2677494492182e-57;4,95742344159939e-21;0,0474328854172033;0,0474328854172033
418,5;0,045;2,2765626443847e-243;2,99461415805735e-57;3,3839859742892e-21;0,0468795415327762;0,0468795415327762
419;0,0443;1,46069164753917e-244;1,42775750646241e-57;2,3063143259966e-21;0,0463210811824786;0,0463210811824786
419,5;0,0436;9,30937063283452e-246;6,79285529736467e-58;1,56937179486657e-21;0,0457578426088891;0,0457578426088891
420;0,0429;5,89338659716296e-247;3,22503629697876e-58;1,0662292528287e-21;0,0451901635421838;0,0451901635421838
420,5;0,0425;3,70588873233814e-248;1,52792199570565e-58;7,23257170604529e-22;0,0446183808710466;0,0446183808710466
421;0,0421;2,31474233655136e-249;7,22357342441857e-59;4,89837812132151e-22;0,0440428303186662;0,0440428303186662
421,5;0,0415;1,43613666127847e-250;3,40790384586666e-59;3,31229698493291e-22;0,0434638461242387;0,0434638461242387
422;0,0409;8,85057970439477e-252;1,60437876877683e-59;2,23626690157106e-22;0,0428817607303788;0,0428817607303788
422,5;0,0404;5,41789396112184e-253;7,53721341206304e-60;1,50742393480377e-22;0,0422969044768313;0,0422969044768313
423;0,0399;3,29436806053728e-254;3,53345081834591e-60;1,01452927044007e-22;0,0417096053008541;0,0417096053008541
423,5;0,0394;1,9897411025568e-255;1,65299531182458e-60;6,8172804487375e-23;0,0411201884446293;0,0411201884446293
424;0,0389;1,19372381625465e-256;7,71664507350137e-61;4,57377865348334e-23;0,0405289761700432;0,0405289761700432
424,5;0,0383;7,11367435772958e-258;3,59475884837588e-61;3,06377261651821e-23;0,0399362874811563;0,0399362874811563
425;0,0378;4,21082252332829e-259;1,67107264464106e-61;2,04906304666502e-23;0,0393424378546674;0,0393424378546674
425,5;0,0373;2,47584087456442e-260;7,75184768783919e-62;1,36826909054904e-23;0,0387477389786584;0,0387477389786584
426;0,0369;1,44597689856812e-261;3,58838856770419e-62;9,1223160658305e-24;0,0381524984998871;0,0381524984998871
426,5;0,0365;8,38847115014513e-263;1,65759348210433e-62;6,07234053371228e-24;0,0375570197798764;0,0375570197798764
427;0,0361;4,83378256106221e-264;7,64083688985127e-63;4,03575251250158e-24;0,0369616016600298;0,0369616016600298
427,5;0,0358;2,7667775338544e-265;3,51469917776578e-63;2,67799854736967e-24;0,0363665382359846;0,0363665382359846
428;0,0352;1,57305607850701e-266;1,61331704873611e-63;1,77424484650082e-24;0,0357721186413921;0,0357721186413921
428,5;0,0348;8,88376383070221e-268;7,38984993283329e-64;1,17363802489384e-24;0,0351786268412992;0,0351786268412992
429;0,0344;4,98347906980964e-269;3,37781490398863e-64;7,75125804835324e-25;0,0345863414352815;0,0345863414352815
429,5;0,0339;2,77684160250121e-270;1,54070825159051e-64;5,1112558756207e-25;0,0339955354704634;0,0339955354704634
430;0,0335;1,53692406451761e-271;7,01276526071291e-65;3,36511921440522e-25;0,0334064762645371;0,0334064762645371
430,5;0,033;8,44960775397581e-273;3,18524269107677e-65;2,21202835648171e-25;0,0328194252388761;0,0328194252388761
431;0,0325;4,61427550465586e-274;1,44371040411683e-65;1,45177171134968e-25;0,0322346377618188;0,0322346377618188
431,5;0,0321;2,50295665498179e-275;6,52983153777241e-66;9,5131287256983e-26;0,0316523630021778;0,0316523630021778
432;0,0315;1,34860874282924e-276;2,94719044488047e-66;6,22394607430238e-26;0,0310728437930138;0,0310728437930138
432,5;0,0311;7,21774355394134e-278;1,32739065659634e-66;4,06560959827316e-26;0,0304963165056932;0,0304963165056932
433;0,0307;3,83707032502275e-279;5,9658680647352e-67;2,65156897525786e-26;0,0299230109342304;0,0299230109342304
433,5;0,0303;2,02619344020562e-280;2,67567194838598e-67;1,72662326672086e-26;0,0293531501898986;0,0293531501898986
434;0,0299;1,06278370183888e-281;1,19750247276979e-67;1,12256023222079e-26;0,0287869506060742;0,0287869506060742
434,5;0,0296;5,53721900901035e-283;5,3481589311393e-68;7,28683810835763e-27;0,0282246216532654;0,0282246216532654
