"","H","L","M"
"1",2.20731986731862,0.206693101463488,0.00191141905872255
"2",10.2984534263691,6.97835660784518e-09,-1.38777878078145e-14
"3",10.7138603755323,-2.30196452177811e-09,2.15799600411515e-13
