"molecule1_1";"molecule2_1";"molecule3_1";"molecule4_1";"molecule1 + molecule2 + molecule3 + molecule4_1";"molecule1 + molecule2 + molecule3 + molecule4_2";"molecule1 + molecule2 + molecule3 + molecule4_3";"molecule1 + molecule2 + molecule3 + molecule4_4"
0,000999999960000008;0,000999999960000008;0,000999999960000008;0,000999999960000008;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12
0,000999999960000008;0,000999999960000008;0,000999999960000008;0,000999999960000008;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12
0,000999999960000008;0,000999999960000008;0,000999999960000008;0,000999999960000008;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12
0,000999999960000008;0,000999999960000008;0,000999999960000008;0,000999999960000008;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12
0,000999999960000008;0,000999999960000008;0,000999999960000008;0,000999999960000008;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12;9,99999840000041e-12
